id,url,commonName,placeType,additionalProperties,children,childrenUrls,lat,lon
LscpCams_420,/Place/LscpCams_420,A503 Forest Road by Rosebank Grove,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.95', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Waltham Forest', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Waltham Forest', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A503 Forest Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Rosebank Grove', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.5898,-0.027116
LscpCams_419,/Place/LscpCams_419,A104 Lea Bridge Road by Shernhall Street,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.64', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Waltham Forest', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Waltham Forest', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A104 Lea Bridge Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Shernhall Street', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/05/2006', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.5794,-0.004745
LscpCams_418,/Place/LscpCams_418,A4 Great West Road by Nigel Playfair Avenue,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '40', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '1.1', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Hammersmith and Fulham', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Hammersmith and Fulham', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A4 Great West Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Nigel Playfair Avenue', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/12/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4913,-0.234287
LscpCams_415,/Place/LscpCams_415,A3 Kennington Park Road by Cleaver Square,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.87', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Lambeth', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A3 Kennington Park Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Cleaver Square', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/12/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4872,-0.10723
LscpCams_414,/Place/LscpCams_414,A23 Streatham High Road Baldry Gardens,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.56', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Lambeth', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/11/2006', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4187,-0.127505
LscpCams_413,/Place/LscpCams_413,A23 Streatham High Road near Natal Road,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.48', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Lambeth', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/07/2006', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4238,-0.13013
LscpCams_412,/Place/LscpCams_412,A202 Peckham Road by Shenley Road,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '1.05', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Southwark', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A202 Peckham Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Shenley Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/12/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4737,-0.081322
LscpCams_411,/Place/LscpCams_411,A2 Old Kent Road by Commercial Way,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.38', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Southwark', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A2 Old Kent Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Commercial Way', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/12/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4813,-0.061225
LscpCams_410,/Place/LscpCams_410,A205 Brownhill Road by Redfern Road,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '1.07', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Lewisham', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A205 Brownhill Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Redfern Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/10/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4451,-0.01062
LscpCams_409,/Place/LscpCams_409,A205 Stanstead Road by Carholme Road,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '1.1', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Lewisham', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A205 Stanstead Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Carholme Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/11/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4423,-0.035207
LscpCams_407,/Place/LscpCams_407,A21 Bromley Hill by Ashgrove Road,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.75', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Lewisham', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Transport for London', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A21 Bromley Hill', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Ashgrove Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/08/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4204,-0.000736
LscpCams_406,/Place/LscpCams_406,A206 Plumstead Road by Villas Road,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '0.66', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Greenwich', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Greenwich', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A206 Plumstead Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Villas Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/10/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4909,0.079247
LscpCams_405,/Place/LscpCams_405,A208 Court Road by Middle Park Avenue,SpeedCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'speedLimit', 'sourceSystemKey': 'LscpCams', 'value': '30', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'lscpType', 'sourceSystemKey': 'LscpCams', 'value': 'Fixed Digital', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'siteLength', 'sourceSystemKey': 'LscpCams', 'value': '1.35', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'borough', 'sourceSystemKey': 'LscpCams', 'value': 'Greenwich', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'address', 'key': 'authority', 'sourceSystemKey': 'LscpCams', 'value': 'Greenwich', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road1', 'sourceSystemKey': 'LscpCams', 'value': 'A208 Court Road', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'camera', 'key': 'road2', 'sourceSystemKey': 'LscpCams', 'value': ' Middle Park Avenue', 'modified': '2022-10-27T15:08:23.643Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'time', 'key': 'dateEstablished', 'sourceSystemKey': 'LscpCams', 'value': '01/10/2007', 'modified': '2022-10-27T15:08:23.643Z'}]",[],[],51.4415,0.051154
