$type,id,url,commonName,placeType,additionalProperties,children,childrenUrls,lat,lon
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04340,/Place/JamCams_00001.04340,Camberwell Ch St/Vicarage Grve,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-17T19:22:31.247Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04340.jpg', 'modified': '2022-02-17T19:22:31.247Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04340.mp4', 'modified': '2022-02-17T19:22:31.247Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'West - A202 Camberwell Ch St', 'modified': '2022-02-17T19:22:31.247Z'}]",[],[],51.4734,-0.08757
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.09096,/Place/JamCams_00001.09096,Pier Road/Woolwich Ferry,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'false', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.09096.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.09096.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'West - Pier Road and car park', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4989,0.06368
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.06551,/Place/JamCams_00001.06551,Battersea Bridge/Cheyne Wk,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06551.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06551.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'Cheyne Walk W\\/B', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4821,-0.17321
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.06601,/Place/JamCams_00001.06601,Warwick Rd/W Cromwell Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-18T08:24:48.653Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06601.jpg', 'modified': '2022-02-18T08:24:48.653Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06601.mp4', 'modified': '2022-02-18T08:24:48.653Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'South - Warwick Road', 'modified': '2022-02-18T08:24:48.653Z'}]",[],[],51.4927,-0.20044
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04256,/Place/JamCams_00001.04256,Vauxhall Cross,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-19T15:30:25.037Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04256.jpg', 'modified': '2022-02-19T15:30:25.037Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04256.mp4', 'modified': '2022-02-19T15:30:25.037Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'SOUTH-Zoom-South Lambeth Place', 'modified': '2022-02-19T15:30:25.037Z'}]",[],[],51.4864,-0.12372
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.02263,/Place/JamCams_00001.02263,East India Dock Rd/Leamouth Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-18T18:29:05.61Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02263.jpg', 'modified': '2022-02-18T18:29:05.61Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02263.mp4', 'modified': '2022-02-18T18:29:05.61Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'Zoom - A13 \\/ A12 BTNA junction', 'modified': '2022-02-18T18:29:05.61Z'}]",[],[],51.5128,-0.00081
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.02260,/Place/JamCams_00001.02260,East India Dock Rd/Upper Nth St,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02260.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02260.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'East India Dock Rd - West', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.5109,-0.02134
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04527,/Place/JamCams_00001.04527,A23 Brixton Hill/Effra Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04527.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04527.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'SOUTH - A23 Brixton Hill', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4606,-0.11628
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04651,/Place/JamCams_00001.04651,Clapham Common Southside,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04651.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04651.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'East - Cavendish Road', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4541,-0.14608
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04503,/Place/JamCams_00001.04503,Camberwell New Rd/Brixton Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04503.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04503.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'WEST - CNR twds Oval', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4812,-0.11065
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.01427,/Place/JamCams_00001.01427,Bruce Grove,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-19T10:30:13.303Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.01427.jpg', 'modified': '2022-02-19T10:30:13.303Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.01427.mp4', 'modified': '2022-02-19T10:30:13.303Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'SOUTH-A10 twds Seven Sisters', 'modified': '2022-02-19T10:30:13.303Z'}]",[],[],51.594,-0.06943
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.06713,/Place/JamCams_00001.06713,A205 Upper Rmond Rd/Vine Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06713.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06713.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'EAST - Upper Richmond Rd', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4651,-0.24949
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.03755,/Place/JamCams_00001.03755,A205 Waldram Pk Rd/Westbourne Dr,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03755.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03755.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'WEST-A205 Waldram Pk Rd', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4401,-0.05056
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04604,/Place/JamCams_00001.04604,Kennington Lane/Newington Butts,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04604.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04604.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'A3 and A3204 combined', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4914,-0.10283
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.08856,/Place/JamCams_00001.08856,A5 Edgware Rd/Cuthbert St,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-18T09:27:09.553Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.08856.jpg', 'modified': '2022-02-18T09:27:09.553Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.08856.mp4', 'modified': '2022-02-18T09:27:09.553Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'NORTH - A5 twds Maida Vale', 'modified': '2022-02-18T09:27:09.553Z'}]",[],[],51.5231,-0.17438
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04620,/Place/JamCams_00001.04620,A3 Clapham Road/B221 Bedford Road,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-17T07:22:05.207Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04620.jpg', 'modified': '2022-02-17T07:22:05.207Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04620.mp4', 'modified': '2022-02-17T07:22:05.207Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'SE - Clapham High St', 'modified': '2022-02-17T07:22:05.207Z'}]",[],[],51.4655,-0.12967
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.02050,/Place/JamCams_00001.02050,Commercial St N of Pomell Way,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02050.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02050.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'Commercial St S\\/B', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.5162,-0.0727
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.08305,/Place/JamCams_00001.08305,HIGH ROAD LEYTONSTONE/BUSH ROAD,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.08305.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.08305.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'East (Green Man Rbt and A12 Tunnel East portal)', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.571,0.01577
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.02645,/Place/JamCams_00001.02645,Ram St/Barchard St,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-17T11:22:04.923Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02645.jpg', 'modified': '2022-02-17T11:22:04.923Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02645.mp4', 'modified': '2022-02-17T11:22:04.923Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'South Towards Garrett lane', 'modified': '2022-02-17T11:22:04.923Z'}]",[],[],51.4583,-0.19202
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00002.00345,/Place/JamCams_00002.00345,A102 Woolwich Rd (S),JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T23:21:26.457Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00002.00345.jpg', 'modified': '2022-02-16T23:21:26.457Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00002.00345.mp4', 'modified': '2022-02-16T23:21:26.457Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'A102\\/1396A', 'modified': '2022-02-16T23:21:26.457Z'}]",[],[],51.47979,0.02157
